x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
885100,37,15,26,58,1,0,0,1,0,5,0,0,0,6,2,4,5,2,3,0,2,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,,0,0,300,118,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1156,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2,0,1,0,1,2,1,2,0,1,0,1,14,1,4,7,7,7,5,11,14,14,14,0,2,2,2,2,4,7,7,7,7,1,2,2,2,2,4,5,5,5,5,3,3,3,3,3,0,,0,0,0,0,0,0,,0,0,0,0,0,1,3,1,3,6,6,6,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,14,1,4,7,7,7,5,11,14,14,14,0,2,2,2,2,4,7,7,7,7,1,2,2,2,2,4,5,5,5,5,3,3,3,3,3,,,0,0,0,0,0,0,0,0,0,0,0,300,0,,,,2,0,,0,0,0,0,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,15593,37,37,37,0.7447,1,1,1,0.7583,18787,18269,0.7723,2,2,2,18269,18269,0,1,1,1,2,2,5,37,15,26,18269,18269,0.7762,18269,0.7762,0,,1,1,1,0,,0,,454
944275,2,2,2,2,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,2,3,3,3,0,1,2,2,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1,450,0,,0,0,0,450,0,450,1,1,1,1,0,1,2,2,2,450,450,1,0,,450,1,1,1,1,0,,0,,516
1075562,2,2,2,57,0,1,1,0,0,1,0,0,0,2,1,1,2,1,0,0,0,0,2,0,1,0,0,1,0,6,0,5,5,6,2,0,1,1,2,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,9,9,16,0,0,0,0,0,0,0,9,9,16,0,0,1,1,2,0,0,9,9,16,0,0,8,8,14,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,1,17687,2,2,2,1.0134,1,1,1,0.9299,17687,0,0,0,0,0,17687,0,17687,1,1,1,1,0,5,2,2,2,17687,17687,1.0134,0,,17687,1.0134,1,1,1,1,5,0,,460
1348954,88,88,88,241,1,0,0,0,1,0,0,3,6,10,1,9,6,1,1,0,1,0,2,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,0,3000,3000,500000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,24200,0,,,,0,0,,0,0,1,1,1,0,1,5,0,0,5,1,,,,0,,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,1,0,,0,,784
1394093,42,5,22,60,0,1,1,3,2,5,2,0,0,13,6,7,5,5,3,2,2,2,10,0,1,1,0,1,1,6,1,1,4,4,4,1,1,2,2,0.9377,900,56,800,350,0,0,0,0,0,0,0,1,0,0,1,1.0254,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,0,0,2,1,1,0,0,5,3,4,4,4,4,3,5,5,5,5,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,10,3,5,5,5,5,3,10,10,10,10,0,2,2,2,2,0,5,5,5,5,0,1,1,1,1,0,3,3,3,3,0,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,844,564,800,56,27,20,23.5,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,18252,42,42,42,0.7993,1,1,1,0.6163,63807,997,0.997,2,2,2,63807,19529,44278,1,1,1,4,2,2,42,5,21.25,62963,62963,0.9789,19249,0.8076,43714,1.0797,1,1,1,0,1,43714,1.0797,537
1402669,15,15,15,111,1,0,0,1,0,0,1,1,1,4,1,3,3,1,1,0,1,0,3,0,1,1,0,2,1,4,0,0,2,2,3,0,0,1,1,,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,,,7,0,0,0,0,3,6,0,0,0,0,0,0,0,5,0,3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,130,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,1,21784,15,15,15,0.839,1,1,1,0.5723,21784,0,,0,0,0,21784,0,21784,1,1,1,1,0,1,15,15,15,21784,21784,0.839,0,,21784,0.839,1,1,1,0,,0,,610
882911,11,11,11,85,1,1,4,0,0,2,2,2,0,10,1,9,4,1,2,0,1,0,8,0,1,1,0,2,2,3,0,0,0,1,3,0,0,0,1,,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,1,2,0,0,300,0,,,,0,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,12220,11,11,11,0.9399,1,1,1,0.4551,17948,5728,0.2564,0,0,0,12220,0,12220,1,1,1,1,0,9,11,11,11,12220,12220,0.9399,0,,12220,0.9399,1,1,1,1,5,0,,572
1261524,11,11,11,11,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,0,0,2,3,1,0,0,0,0,1,1,3,1,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.5633,169,0,,0,0,0,169,0,169,1,1,1,1,0,1,11,11,11,169,169,0.5633,0,,169,0.5633,1,1,1,0,,0,,548
1403817,240,240,240,240,0,0,0,0,0,1,0,1,7,9,1,8,2,1,2,0,1,0,7,0,0,0,0,0,0,3,0,1,1,1,3,0,1,1,1,,0,0,3500,400,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,2,2,2,5,9,0,0,0,0,0,2,2,2,5,9,1,1,1,1,2,2,2,2,5,9,1,1,1,4,7,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,6,24,0,0,0,0,0,2,2,2,5,14,0,0,0,0,0,2,2,2,5,14,1,1,1,1,7,2,2,2,5,14,1,1,1,4,7,,,0,0,0,0,0,0,0,0,0,0,0,3500,0,,,,1,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.4254,17495,0,,0,0,1,17495,17495,0,1,1,1,1,0,5,240,240,240,17495,17495,1.5844,17495,1.5844,0,,1,1,1,0,5,17495,1.5844,594
352284,82,0,22,114,0,2,3,1,0,1,1,0,2,8,5,3,4,3,6,4,2,2,2,0,1,1,0,1,5,6,1,1,2,5,4,1,1,2,3,0.8048,7800,1522,4300,500,0,1,0,1,0,0,0,0,1,1,0,0.9337,0.1499,8,0,0,0,1,3,5,0,0,0,0,0,0,0,5,0,2947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,1,2,2,6278,4015,4300,1522,82,0,25.75,1,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,14898,9,9,9,0.8853,1,1,1,0.806,21176,0,,0,0,0,21176,0,21176,1,1,1,1,0,1,9,9,9,14898,14898,0.8853,0,,14898,0.8853,1,1,1,0,,0,,639
1478745,158,8,95,158,0,0,1,1,0,0,0,0,3,5,3,2,3,2,2,2,1,1,1,1,1,1,2,1,2,15,0,6,6,8,5,0,1,1,3,0.9649,6200,42,5000,1200,0,0,0,0,0,0,0,0,0,1,0,0.9649,0.9649,5,0,0,1,1,5,5,2,0,0,0,0,2,2,4,2,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,2,2,2,2,0,,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,2,1,1,0,0,0,0,0,1,1158,1158,5000,42,158,8,83,0,0,,0,1,1,1,1,1,1,2,1,1,3,1,120,120,120,54279,0.7932,1,1,1,0,0,,,,,1,1,1,0.4235,68977,67819,0.7274,1,1,1,55437,54279,1158,1,1,1,0,0,9,,,,0,54279,,0,,0,,1,1,1,0,,0,,470
1395001,201,201,201,279,1,0,0,0,0,1,0,1,7,9,1,8,4,1,8,1,3,1,1,0,1,1,0,1,4,2,1,1,1,1,2,1,1,1,1,0.1528,11900,10081,15000,224,0,1,0,0,0,0,0,0,0,0,0,0.1528,0.1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1819,1819,15000,10081,201,201,201,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0292,1819,0,,0,0,0,1819,0,1819,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,810
1321355,136,22,68,180,0,0,0,1,1,3,2,4,8,19,6,13,6,4,14,4,3,3,5,0,0,1,0,0,13,2,0,0,0,1,2,0,0,0,1,0.5876,15500,6392,10200,250,0,0,0,1,1,0,1,0,1,0,2,0.8734,0.3337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200,2,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,0,0,0,0,21982,8266,10200,6392,61,22,36.75,4,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.969,81119,14527,1.082,0,0,0,66592,0,66592,1,1,1,2,0,9,136,129,132.5,57484,57484,1.322,0,,57484,1.322,1,1,1,0,1,57484,1.322,586
1591686,8,8,8,46,0,0,1,1,3,2,0,0,0,7,1,6,2,1,3,1,1,1,4,0,0,1,0,0,3,6,0,0,1,3,6,0,0,1,3,1.0845,355,-30,2100,355,0,0,0,0,0,0,0,0,0,0,3,1.0845,1.0845,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,3,0,1,3,3,3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4414,2268,2100,-30,8,8,8,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.6087,4817,4432,0.8762,0,0,0,385,0,385,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,482
1461840,20,16,18,25,0,0,1,3,1,0,0,0,0,5,3,2,2,1,3,3,1,1,2,0,0,1,0,0,3,4,0,0,0,3,4,0,0,0,3,0.7416,1200,310,600,300,0,0,0,0,0,0,2,0,1,0,0,0.8516,0.6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,2,1,0,0,5,0,1,4,4,4,0,2,5,5,5,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,5,5,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,5,0,1,4,4,4,0,2,5,5,5,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,890,511,600,310,20,16,18,3,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1893,890,0,,0,0,0,890,890,0,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,1,0,,0,,503
1519454,,,,51,0,0,0,0,0,2,0,0,0,2,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,18,1,8,17,18,10,1,4,9,10,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,692,477,,0,,,,2,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1,692,692,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,528
1439337,,,,110,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,1,3,0,0,0,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,8,0,0,1,7,8,8,1,0,0,0,1,1,1,7,1,11224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,,,0,0,,0,,0,,0,0,0,0,,0,,526
1237435,187,1,146,187,1,1,1,0,0,0,2,1,10,14,5,9,5,2,3,0,2,0,10,1,1,1,1,2,1,1,0,0,0,1,1,0,0,0,1,,0,0,10000,1122,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,7,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,4,4,0,0,4,4,4,0,0,4,4,4,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,10000,0,,,,0,0,,0,0,0,0,0,0,1,1,0,0,1,0,,,,0,,0,0,1,1,15245,1,1,1,1.0034,1,1,1,0.0823,20981,0,0,0,0,0,20981,0,20981,1,1,1,5,0,5,187,1,146,20981,20981,0.459,0,,20981,0.459,1,1,1,1,5,5736,0.1879,678
149856,,,,90,1,0,0,0,0,1,6,1,0,8,0,8,4,0,4,0,2,0,4,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,,0,0,1000,300,0,0,0,0,0,0,0,0,0,0,2,,,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,608,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,1,1,2,2,2,0,1,1,2,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2028,1170,1000,0,,,,3,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.3216,18150,18150,0.3422,0,0,0,0,0,0,1,1,1,0,0,8,,,,0,0,,0,,0,,0,0,0,0,,0,,551
1437780,626,76,346,626,1,0,0,0,0,0,2,0,6,8,5,3,4,3,6,4,2,2,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0.7906,39300,8227,20000,4500,0,0,1,0,1,1,0,0,1,1,0,0.964,0.4398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,1,1,0,0,0,33746,19281,20000,8227,626,76,354.75,0,0,,0,1,1,1,1,1,1,1,1,0,1,0,315,315,315,11887,0.245,1,1,1,0,0,,,,,0,0,0,0.3615,45633,0,,0,0,0,42960,0,42960,1,1,1,0,0,1,,,,0,11887,,0,,0,,0,0,0,0,,0,,684
820207,49,30,38,49,1,0,0,4,2,2,0,0,0,8,4,4,3,1,4,0,2,0,4,0,0,1,0,0,3,5,0,1,1,1,5,0,1,1,1,,0,0,400,300,0,0,0,0,0,0,0,0,0,0,2,,,4,0,0,1,3,4,4,1,0,0,0,1,1,1,1,0,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,4,0,1,4,4,4,3,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,977,567,400,0,,,,4,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.026,14673,977,0.7515,0,0,0,13696,0,13696,1,1,1,4,0,1,49,30,38,13696,13696,1.0535,0,,13696,1.0535,1,1,1,0,1,13696,1.0535,481
